0
1028
2053
3069
4074
5062
6030
6975
7892
8778
9629
10442
11214
11942
12623
13254
13832
14356
14823
15232
15581
15868
16092
16253
16350
16383
16350
16253
16092
15868
15581
15232
14823
14356
13832
13254
12623
11942
11214
10442
9629
8778
7892
6975
6030
5062
4074
3069
2053
1028
0
-1028
-2053
-3069
-4074
-5062
-6030
-6975
-7892
-8778
-9629
-10442
-11214
-11942
-12623
-13254
-13832
-14356
-14823
-15232
-15581
-15868
-16092
-16253
-16350
-16383
-16350
-16253
-16092
-15868
-15581
-15232
-14823
-14356
-13832
-13254
-12623
-11942
-11214
-10442
-9629
-8778
-7892
-6975
-6030
-5062
-4074
-3069
-2053
-1028
0
1028
2053
3069
4074
5062
6030
6975
7892
8778
9629
10442
11214
11942
12623
13254
13832
14356
14823
15232
15581
15868
16092
16253
16350
16383
16350
16253
16092
15868
15581
15232
14823
14356
13832
13254
12623
11942
11214
10442
9629
8778
7892
6975
6030
5062
4074
3069
2053
1028
0
-1028
-2053
-3069
-4074
-5062
-6030
-6975
-7892
-8778
-9629
-10442
-11214
-11942
-12623
-13254
-13832
-14356
-14823
-15232
-15581
-15868
-16092
-16253
-16350
-16383
-16350
-16253
-16092
-15868
-15581
-15232
-14823
-14356
-13832
-13254
-12623
-11942
-11214
-10442
-9629
-8778
-7892
-6975
-6030
-5062
-4074
-3069
-2053
-1028
0
1028
2053
3069
4074
5062
6030
6975
7892
8778
9629
10442
11214
11942
12623
13254
13832
14356
14823
15232
15581
15868
16092
16253
16350
16383
16350
16253
16092
15868
15581
15232
14823
14356
13832
13254
12623
11942
11214
10442
9629
8778
7892
6975
6030
5062
4074
3069
2053
1028
0
-1028
-2053
-3069
-4074
-5062
-6030
-6975
-7892
-8778
-9629
-10442
-11214
-11942
-12623
-13254
-13832
-14356
-14823
-15232
-15581
-15868
-16092
-16253
-16350
-16383
-16350
-16253
-16092
-15868
-15581
-15232
-14823
-14356
-13832
-13254
-12623
-11942
-11214
-10442
-9629
-8778
-7892
-6975
-6030
-5062
-4074
-3069
-2053
-1028
0
1028
2053
3069
4074
5062
6030
6975
7892
8778
9629
10442
11214
11942
12623
13254
13832
14356
14823
15232
15581
15868
16092
16253
16350
16383
16350
16253
